geometry,@id,access,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,building,height,layer,man_made,name,note,old_name,phone,ref:bag,source,source:date,start_date,toilets:wheelchair,website,wheelchair,wikidata,wikimedia_commons,wikipedia,ref,description,heritage,tower:construction,tower:type,addr:country,operator,operator:website,operator:wikidata,telecom,architect,amenity,display,faces,visibility,historic,tourism,office,short_name,source:name,building:part,heritage:operator,ref:rce,building:levels,operator:wikipedia,roof:shape,building:material,min_height,roof:height,roof:material,ref:CGBCode,landuse,material,level,opening_hours,technology,technology_1,technology_2,technology_3,communication:gsm-r,communication:mobile_phone,location,barrier,bicycle,foot,motor_vehicle,communication:television,emergency,manufacturer,siren:model,siren:purpose,siren:type,support,operator:type,contact:facebook,contact:instagram,contact:twitter,mast,nest,name:en,communication:radio,frequency,communication:microwave,lamp_type,playground,communication:emergency_services,sources,highway,lamp_mount,capacity,species,species:en,species:nl,colour
POINT (4.8448485 52.3504033),node/599594799,,,,,,,,38,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8448474 52.3504387),node/599594804,,,,,,,,38,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8445252 52.3503833),node/599594809,,,,,,,,40,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8445499 52.3503872),node/599594816,,,,,,,,40,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.843443 52.3656395),node/599594835,,,,,,,,56,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8429456 52.3698407),node/599594851,,,,,,,,16,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8419765 52.3547486),node/599594864,,,,,,,,16,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8401923 52.3589736),node/599594879,,,,,,,,28,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8401846 52.3589502),node/599594886,,,,,,,,27,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8400163 52.3589638),node/599594892,,,,,,,,26,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8401031 52.3589513),node/599594898,,,,,,,,25,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8396359 52.3767039),node/599594904,,,,,,,,19,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8396359 52.3767039),node/599594910,,,,,,,,19,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8375832 52.368138),node/599594948,,,,,,,,34,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8375832 52.368138),node/599594949,,,,,,,,34,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.837321 52.3682191),node/599594951,,,,,,,,38,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.837364 52.3682224),node/599594957,,,,,,,,36,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8372728 52.3682256),node/599594959,,,,,,,,36,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8328189 52.351075),node/599595175,,,,,,,,25,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8308079 52.3557752),node/599595176,,,,,,,,20,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8305261 52.374729),node/599595177,,,,,,,,19,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.830535 52.374743),node/599595178,,,,,,,,19,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8300265 52.4071453),node/599595179,,,,,,,,21,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.830016 52.4071453),node/599595180,,,,,,,,21,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8281924 52.3512288),node/599595182,,,,,,,,27,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8282185 52.3512323),node/599595183,,,,,,,,27,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8273835 52.3881757),node/599595184,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8224506 52.3550166),node/599595237,,,,,,,,26,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8224506 52.3550166),node/599595238,,,,,,,,25,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8212356 52.3789182),node/599595239,,,,,,,,41,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.821212 52.3789182),node/599595240,,,,,,,,43,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8181501 52.3745448),node/599595255,,,,,,,,25,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8181635 52.3745444),node/599595273,,,,,,,,25,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8181775 52.3745444),node/599595299,,,,,,,,25,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.817899 52.3837107),node/599595324,,,,,,,,29,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.817899 52.3837107),node/599595345,,,,,,,,32,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8173115 52.3837078),node/599595370,,,,,,,,29,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8173115 52.3837078),node/599595393,,,,,,,,26,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8116636 52.3978721),node/599595437,,,,,,,,29,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8120018 52.3427666),node/599595459,,,,,,,,28,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8120113 52.3427698),node/599595484,,,,,,,,27,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8115809 52.349931),node/599595506,,,,,,,,20,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.811567 52.349931),node/599595525,,,,,,,,20,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8095926 52.3769923),node/599595545,,,,,,,,34,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8095996 52.3769926),node/599595571,,,,,,,,34,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8094447 52.3550616),node/599595590,,,,,,,,30,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8094653 52.3376883),node/599595617,,,,,,,,32,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8094664 52.3377152),node/599595622,,,,,,,,32,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8093693 52.3376877),node/599595623,,,,,,,,27,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8093918 52.3376969),node/599595624,,,,,,,,27,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8094218 52.3377061),node/599595625,,,,,,,,27,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8081048 52.4149764),node/599595629,,,,,,,,16,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8061698 52.4148408),node/599595631,,,,,,,,5,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8061811 52.4148411),node/599595632,,,,,,,,3,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8068689 52.3593139),node/599595633,,,,,,,,32,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8068791 52.3593093),node/599595634,,,,,,,,32,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8059194 52.4011785),node/599595635,,,,,,,,27,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8059194 52.4011785),node/599595636,,,,,,,,25,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8028027 52.3590764),node/599595637,,,,,,,,28,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8028247 52.3590592),node/599595638,,,,,,,,28,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8028452 52.3590648),node/599595639,,,,,,,,28,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8007764 52.3783244),node/599595640,,,,,,,,29,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.800785 52.3783244),node/599595641,,,,,,,,26,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.800798 52.3773448),node/599595642,,,,,,,,29,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7965086 52.3818353),node/599595643,,,,,,,,26,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7961007 52.3959081),node/599595644,,,,,,,,21,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7966874 52.3419304),node/599595645,,,,,,,,14,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7966639 52.3419299),node/599595646,,,,,,,,14,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7956655 52.3547509),node/599595647,,,,,,,,25,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.791965 52.3898746),node/599595648,,,,,,,,25,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7894841 52.4071814),node/599595649,,,,,,,,38,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7894841 52.4071814),node/599595650,,,,,,,,38,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.788898 52.3896344),node/599595651,,,,,,,,16,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800;GSM 900;UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7883205 52.362435),node/599595653,,,,,,,,34,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7853283 52.3539258),node/599595655,,,,,,,,23,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7851526 52.353889),node/599595656,,,,,,,,28,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7827578 52.3540566),node/599595657,,,,,,,,46,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7827578 52.3540205),node/599595658,,,,,,,,46,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7810081 52.3961733),node/599595659,,,,,,,,20,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7809867 52.3547665),node/599595660,,,,,,,,39,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9575228 52.3186443),node/599595946,,,,,,,,35,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9575107 52.3186445),node/599611324,,,,,,,,35,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8007922 52.3783248),node/599611593,,,,,,,,26,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8965624 52.3699039),node/599611655,,,,,,,,28,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9074308 52.4047159),node/599611689,,,,,,,,31,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9317836 52.3997464),node/599611728,,,,,,,,42,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (5.0004302 52.3542579),node/599611896,,,,,,,,18,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9218179 52.3738737),node/599611944,,,,,,,,20,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8965598 52.3699071),node/599612095,,,,,,,,28,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9031267 52.3897789),node/599612138,,,,,,,,35,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9317818 52.3997562),node/599612179,,,,,,,,42,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9642943 52.3551912),node/599612227,,,,,,,,42,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8439402 52.3681943),node/599612273,,,,,,,,54,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8729027 52.3371362),node/599612312,,,,,,,,70,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9217988 52.373871),node/599612359,,,,,,,,22,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.896556 52.3699069),node/599612395,,,,,,,,28,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9117698 52.3442951),node/599612443,,,,,,,,45,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9341637 52.3857764),node/599612465,,,,,,,,100,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DVBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8919237 52.3708764),node/599612537,,,,,,,,5,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8880956 52.3665642),node/599612571,,,,,,,,8,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.97378 52.3716904),node/599612593,,,,,,,,12,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800;UMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8938538 52.3663277),node/599612615,,,,,,,,13,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8254239 52.3624816),node/599612627,,,,,,,,17,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8894945 52.3710619),node/599612673,,,,,,,,18,,tower,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
